horse_id,sire,sire_id,dam,dam_id,damsire,damsire_id
2018105102,ディープブリランテ,2009105084,スネガエクスプレス,2009106159,ウォーエンブレム War Emblem(米),000a00fa35
2018105115,ジャスタウェイ,2009106461,セルキス Selkis(独),000a011d97,Monsun,000a010db6
2018105117,スピルバーグ,2009105961,センティナリー,2010104161,フレンチデピュティ French Deputy(米),000a00013a
2018105129,ディープインパクト,2002100816,ダストアンドダイヤモンズ Dust and Diamonds(米),000a0137a4,Vindication,000a010544
2018105131,キズナ,2010105827,ダークサファイア,2000110186,Out of Place,000a0022ca
2018105137,ルーラーシップ,2007103143,ツィンクルヴェール,2001103384,サンデーサイレンス Sunday Silence(米),000a00033a
2018105147,ロードカナロア,2008103552,ディアデラノビア,2002100954,サンデーサイレンス Sunday Silence(米),000a00033a
2018105151,ミッキーアイル,2011103916,デイトユアドリーム,2006103379,トワイニング Twining(米),000a000006
2018105157,ディープブリランテ,2009105084,デビルズコーナー,2005110198,Songandaprayer,000a01069b
2018105158,ミッキーアイル,2011103916,デュアルストーリー,2000101608,エンドスウィープ End Sweep(米),000a00010f
2018105162,ワールドエース,2009106353,トップモーション,2006103357,シンボリクリスエス,1999110099
2018105164,キングカメハメハ,2001103460,ドナブリーニ Donna Blini(英),000a010eb8,Bertolini,000a00fe97
2018105165,ディープインパクト,2002100816,ドバイマジェスティ Dubai Majesty(米),000a011a63,Essence of Dubai,000a0119b8
2018105169,ロードカナロア,2008103552,ナンヨーカノン,2010104253,フジキセキ,1992109618
2018105187,ダイワメジャー,2001103114,パーシステントリー Persistently(米),000a011b0f,Smoke Glacken,000a00222c
2018105192,キングカメハメハ,2001103460,ヒカルアマランサス,2006103241,アグネスタキオン,1998101516
2018105199,ディープブリランテ,2009105084,ビジュートウショウ,2011102310,ディープスカイ,2005101358
2018105201,リアルインパクト,2008103244,ビバリーヒルズ,2012104803,スニッツェル Snitzel(豪),000a010eaa
2018105213,モーリス,2011100655,ピーチブローフィズ,2007103298,シンボリクリスエス,1999110099
2018105214,Into Mischief,000a0125a7,ファイナルディシジョン Final Decision(米),000a013dae,Super Saver,000a012d51
2018105215,オルフェーヴル,2008102636,ファシネイション,2009106140,シンボリクリスエス,1999110099
2018105226,ハーツクライ,2001103038,フォーシンズ Four Sins(独),000a011533,Sinndar (愛),000a002329
2018105231,ロードカナロア,2008103552,フロアクラフト,2010104347,フジキセキ,1992109618
2018105236,モーリス,2011100655,ブルーメンブラット,2003102993,アドマイヤベガ,1996107396
2018105237,ルーラーシップ,2007103143,ブロンシェダーム,2011103927,ディープインパクト,2002100816
2018105249,ハーツクライ,2001103038,プンタステラ Punta Stella(愛),000a0124c1,Elusive City,000a01239c
2018105251,キングカメハメハ,2001103460,ベットーレ,000a0139a1,Blu Air Force,000a01289c
2018105253,エピファネイア,2010104155,ベッラレジーナ,2011104046,ネオユニヴァース,2000101426
2018105256,キングカメハメハ,2001103460,ベルワトリング Belle Watling(智),000a011df9,Dushyantor,000a011d8d
2018105258,エピファネイア,2010104155,ペルレンケッテ,2008103309,ディープインパクト,2002100816
2018105260,ダイワメジャー,2001103114,ホットチャチャ Hot Cha Cha(米),000a01205c,Cactus Ridge,000a011ff1
2018105264,ハービンジャー Harbinger(英),000a011996,ボージェスト,2011103749,キングカメハメハ,2001103460
2018105277,ハーツクライ,2001103038,マラコスタムブラダ Malacostumbrada(亜),000a012b0b,Lizard Island,000a0129b9
2018105284,Frankel,000a01239b,マーゴットディド Margot Did(愛),000a013dbc,Exceed And Excel,000a010a61
2018105286,ディープインパクト,2002100816,ミスアンコール,2006103348,キングカメハメハ,2001103460
2018105291,ディープインパクト,2002100816,ミュージカルウェイ Musical Way(仏),000a011534,Gold Away,000a010313
2018105293,ゴールドシップ,2009102739,ミリオンウィッシーズ Million Wishes(英),000a0120f5,Darshaan,000a0019b1
2018105296,ダイワメジャー,2001103114,ムーングロウ Moonglow(英),000a013897,Nayef,000a01056f
2018105297,ロードカナロア,2008103552,ムーンライトダンス Moonlight Dance(愛),000a010b61,Sinndar (愛),000a002329
2018105301,ルーラーシップ,2007103143,メテオーリカ,2009105715,ディープインパクト,2002100816
2018105308,ハービンジャー Harbinger(英),000a011996,モンローブロンド,2002100890,アドマイヤベガ,1996107396
2018105316,キングカメハメハ,2001103460,ライラプス,2002101006,フレンチデピュティ French Deputy(米),000a00013a
2018105317,アジアエクスプレス,2011110091,ラインダール,2013105968,クロフネ,1998110135
2018105321,モーリス,2011100655,ラストグルーヴ,2010104053,ディープインパクト,2002100816
2018105328,キングカメハメハ,2001103460,ラドラーダ,2006103419,シンボリクリスエス,1999110099
2018105333,ブラックタイド,2001103312,ラリズ La Liz(亜),000a011abb,Bernstein,000a010bae
2018105336,ブラックタイド,2001103312,リアリサトリス Realisatrice(仏),000a011dd1,Numerous,000a002191
2018105338,キングカメハメハ,2001103460,リッスン Listen(愛),000a011aa0,Sadler's Wells (米),000a00185d
2018105342,ハーツクライ,2001103038,リュシオル,2006103365,クロフネ,1998110135
2018105343,ディープインパクト,2002100816,リュズキナ Ryzhkina(愛),000a012f79,Storm Cat (米),000a001a98
2018105345,ディープインパクト,2002100816,リュヌドール Lune d'Or(仏),2001190001,Green Tune,000a01025d
2018105349,ロードカナロア,2008103552,リングネブラ,2009106376,ハーツクライ,2001103038
2018105350,ヘニーヒューズ Henny Hughes(米),000a011155,リーチコンセンサス,2006103160,フレンチデピュティ French Deputy(米),000a00013a
2018105352,ドリームジャーニー,2004102753,ルナレガーロ,2010104077,アドマイヤムーン,2003102991
2018105357,キンシャサノキセキ,2003110212,レイズアンドコール,2001103471,サクラバクシンオー,1989108341
2018105360,ダイワメジャー,2001103114,レスペランス,2012104542,キングカメハメハ,2001103460
2018105366,ディープインパクト,2002100816,レッドファンタジア,2010110012,Unbridled's Song (米),000a002071
2018105383,カレンブラックヒル,2009106230,ロッシェノワール,2006103393,ブラックホーク,1994109361
2018105386,ブラックタイド,2001103312,ローエキスキーズ,2013110035,Oasis Dream (英),000a010d4f
2018105392,ハーツクライ,2001103038,ローブティサージュ,2010104278,ウォーエンブレム War Emblem(米),000a00fa35
2018105398,ハービンジャー Harbinger(英),000a011996,アニマトゥール,2010104564,ホワイトマズル White Muzzle(英),1990109700
2018105401,モーリス,2011100655,アンチュラス,2009106569,ディープインパクト,2002100816
2018105402,ハーツクライ,2001103038,イルーシヴキャット,2011103549,キングカメハメハ,2001103460
2018105405,ロードカナロア,2008103552,ヴァゼム,2011103526,ゼンノロブロイ,2000101517
2018105408,ドリームジャーニー,2004102753,オネストリーダーリン Honestly Darling(米),000a010e86,Kingmambo (米),000a001d7e
2018105418,オルフェーヴル,2008102636,シーフロント Sea Front(仏),000a013886,Le Havre,000a01198f
2018105423,ハーツクライ,2001103038,タマユラ,2011110057,Tamayuz,000a011c79
2018105431,ダノンレジェンド,2010110102,ヌチバナ,2008102618,キングカメハメハ,2001103460
2018105438,オルフェーヴル,2008102636,ベルプラージュ,2011103535,キングカメハメハ,2001103460
2018105452,ロードカナロア,2008103552,ラバヤデール,2000101283,サンデーサイレンス Sunday Silence(米),000a00033a
2018105454,ディープインパクト,2002100816,リトルゲルダ,2009110133,Closing Argument,000a011594
2018105462,ディープインパクト,2002100816,ワイ Why(愛),000a011de6,Galileo (愛),000a00232b
2018105471,ルーラーシップ,2007103143,イストワール,2001103230,サンデーサイレンス Sunday Silence(米),000a00033a
2018105478,ドゥラメンテ,2012104511,ヴァリディオル,2009106431,Dynaformer,000a001dd9
2018105495,ハーツクライ,2001103038,クリアンサス,2008102710,Redoute's Choice,000a00fe93
2018105497,ドゥラメンテ,2012104511,グランデアモーレ,2010104460,ネオユニヴァース,2000101426
2018105500,マクフィ Makfi(英),000a011c77,コードネーム,1999106688,サンデーサイレンス Sunday Silence(米),000a00033a
2018105503,ヘニーヒューズ Henny Hughes(米),000a011155,サダムグランジュテ,2008102669,キングカメハメハ,2001103460
2018105505,オルフェーヴル,2008102636,サンタエヴィータ,2011103572,Smart Strike (加),000a00211c
2018105506,Super Saver,000a012d51,ザガールインザットソング,000a013cf1,My Golden Song,000a013be7
2018105515,ドゥラメンテ,2012104511,スカーレル,2009105882,ゴールドアリュール,1999106689
2018105518,ルーラーシップ,2007103143,スナッチマインド,2011103620,ディープインパクト,2002100816
2018105521,ハーツクライ,2001103038,セデュイールII Seduire(加),000a012f04,Elusive Quality,000a00231f
2018105523,オルフェーヴル,2008102636,ソベラニア Soberania(独),000a011abe,Monsun,000a010db6
2018105524,ハーツクライ,2001103038,タイムウィルテル,2000101636,ブライアンズタイム Brian's Time(米),000a000082
2018105529,ドゥラメンテ,2012104511,テスタオクローチェ Testa O Croce(仏),000a012e80,Orpen,000a002326
2018105530,ルーラーシップ,2007103143,デコレイト,2009106600,スペシャルウィーク,1995103211
2018105544,ヘニーヒューズ Henny Hughes(米),000a011155,ピエリーナ,2011103644,チチカステナンゴ Chichicastenango(仏),000a011135
2018105573,ドゥラメンテ,2012104511,レディオブヴェニス Lady of Venice(仏),000a011565,Loup Solitaire,000a0114fc
2018105605,ラブリーデイ,2010104298,ウインガイア,2009106432,Broken Vow,000a0101a0
2018105610,キズナ,2010105827,ケイティーズギフト,2002100852,フレンチデピュティ French Deputy(米),000a00013a
2018105647,トーセンファントム,2007102870,トーセンアルニカ,2010100233,メイショウサムソン,2003102205
2018105711,ディープインパクト,2002100816,プラヤデシエルタ Playa Desierta(亜),000a01379c,Orpen,000a002326
2018105722,ハービンジャー Harbinger(英),000a011996,ヒカルドウキセイ,2001103326,サンデーサイレンス Sunday Silence(米),000a00033a
2018105731,フェノーメノ,2009106599,ロジカルクィーン,2000110188,Deputy Minister,000a001849
2018105738,ディスクリートキャット Discreet Cat(米),000a0113a1,ジョーヌダンブル,2011105459,アグネスデジタル,1997110025
2018105748,ルーラーシップ,2007103143,アースビーガ,2013102355,ゴールドアリュール,1999106689
2018105762,ブラックタイド,2001103312,フィールザビュウ,2000110184,Distant View,000a002161
2018105774,ヴァンセンヌ,2009106525,アールヌーヴォー,2004104690,ブライアンズタイム Brian's Time(米),000a000082
2018105803,リアルインパクト,2008103244,リボンノキシ,2004102720,スクワートルスクワート Squirtle Squirt(米),000a000da4
2018105810,ゴールドシップ,2009102739,シアトルサンセット Seattle Sunset(米),000a00fe52,Belong to Me,000a001ff2
2018105814,ディープブリランテ,2009105084,ナオミノユメ,2009106131,ジャングルポケット,1998101786
2018105831,ドゥラメンテ,2012104511,メジロバーミューズ,2002100385,アサティス Assatis(米),1985109002
2018105833,ルーラーシップ,2007103143,メジロマリアン,2006102668,メジロベイリー,1998101457
2018105842,ホッコータルマエ,2009100921,ゴールデンオーラ,2009105087,ステイゴールド,1994108729
2018105846,トウケイヘイロー,2009101682,ブーケドレーヌ,2003102768,フレンチデピュティ French Deputy(米),000a00013a
2018105847,メイショウボーラー,2001100650,メイショウイザヨイ,2009100139,オレハマッテルゼ,2000101550
2018105853,ナムラタイタン,2006101408,メジロミシェル,2007102574,アグネスタキオン,1998101516
2018105860,メイショウサムソン,2003102205,メイショウユウダチ,2010104593,メイショウボーラー,2001100650
2018105873,ミキノバンジョー,2007100811,ミキノモナコ,2004101197,ディアブロ Diablo(米),000a0000e9
2018105874,トゥザグローリー,2007103265,オードリーローズ,2003101714,ブライアンズタイム Brian's Time(米),000a000082
2018105877,ストーミングホーム Storming Home(英),1998190003,トシキャンディ,2006101748,バブルガムフェロー,1993109219
2018105908,ブラックタイド,2001103312,エイシンサンタフェ,2012110075,Zensational,000a0119b2
2018105935,フリオーソ,2004106867,エーシンアマゾーン,2007101308,ファルブラヴ Falbrav(愛),1998190004
2018105952,トーセンジョーダン,2006103169,エーシンチェロキー,2008101269,ディープインパクト,2002100816
2018105996,マジェスティックウォリアー Majestic Warrior(米),000a011e9c,ヤマカツセイレーン,2007101469,グラスワンダー,1995108676
2018105998,ロードカナロア,2008103552,タッチアス,2006110087,Mineshaft (米),000a010545
2018106031,ダンカーク Dunkirk(米),000a012185,ラブリイステラ,2008101364,クロフネ,1998110135
2018106035,シンボリクリスエス,1999110099,マイネフェリックス,2007104909,アグネスデジタル,1997110025
2018106050,ルーラーシップ,2007103143,ゴールデンプライズ,2005102303,ホワイトマズル White Muzzle(英),1990109700
2018106055,ルーラーシップ,2007103143,アースプレイ,2011105664,ゼンノロブロイ,2000101517
2018106064,キズナ,2010105827,ハヤブサユウサン,2010104737,スペシャルウィーク,1995103211
2018106074,ディスクリートキャット Discreet Cat(米),000a0113a1,カプリースレディー,2008101417,ジャングルポケット,1998101786
2018106077,ロードカナロア,2008103552,アルーリングハート,2013105307,ダイワメジャー,2001103114
2018106078,オルフェーヴル,2008102636,アンジェリック,2011105685,シンボリクリスエス,1999110099
2018106084,キングカメハメハ,2001103460,クイーンオリーブ,2008101424,マンハッタンカフェ,1998101554
2018106144,タイムパラドックス,1998101683,レオフォーレンス,2001100334,フジキセキ,1992109618
2018106145,ダノンレジェンド,2010110102,ピンキーカフェ,2011102972,ステイゴールド,1994108729
2018106147,トゥザグローリー,2007103265,フミノアザレア,2009100439,マンハッタンカフェ,1998101554
2018106154,モーリス,2011100655,スマッシュハート,2011105753,キングカメハメハ,2001103460
2018106183,アジアエクスプレス,2011110091,パリーナチャン,2009100469,メイショウオウドウ,1995101767
2018106200,ハービンジャー Harbinger(英),000a011996,メイショウデイム,2007101565,マンハッタンカフェ,1998101554
2018106220,ホッコータルマエ,2009100921,キンショーオトヒメ,2005106123,マーベラスサンデー,1992103687
2018106259,ダノンレジェンド,2010110102,ノースプリンセス,2003102037,アジュディケーティング Adjudicating(米),000a000d5d
2018106311,オールステイ,2011110029,ピアノコンクール,2011103341,フォーティナイナーズサン Fourty Niners Son(米),000a011227
2018106314,キズナ,2010105827,アドマイヤスペース,2004102089,アドマイヤコジーン,1996106512
2018106318,ワールドエース,2009106353,アドマイヤビアン,2004102092,アドマイヤコジーン,1996106512
2018106324,キズナ,2010105827,ウアジェト,2008101637,シンボリクリスエス,1999110099
2018106345,マクフィ Makfi(英),000a011c77,スズカローラン,2002103112,サンデーサイレンス Sunday Silence(米),000a00033a
2018106352,エピファネイア,2010104155,テンイムホウ,2002102852,ラムタラ Lammtarra(米),000a0001d4
2018106353,ドゥラメンテ,2012104511,トーコーヴィオラ,2010104090,ディープインパクト,2002100816
2018106354,バゴ Bago(仏),2001190004,トーコーユズキ,2009106289,ディープインパクト,2002100816
2018106357,ハーツクライ,2001103038,ハワイアンローズ,2011103384,キングカメハメハ,2001103460
2018106368,ダンカーク Dunkirk(米),000a012185,ルミナーラ,2013103574,ヴィクトワールピサ,2007102923
2018106388,モーリス,2011100655,マカロンドナンシー,2006103148,ダンスインザダーク,1993109188
2018106389,エイシンフラッシュ,2007102951,メイショウアキシノ,2009100613,デュランダル,1999106756
2018106391,クリエイターII Creator(米),000a013630,メイショウジェーン,2009100614,アグネスタキオン,1998101516
2018106425,キズナ,2010105827,ナイアード,2006102204,ワイルドラッシュ Wild Rush(米),000a0003a1
2018106428,メイショウサムソン,2003102205,マイユクール,2008101691,バゴ Bago(仏),2001190004
2018106429,ディスクリートキャット Discreet Cat(米),000a0113a1,マリカ,2011105959,サウスヴィグラス,1996110138
2018106451,クリエイターII Creator(米),000a013630,レインボーローズ,2007100271,アグネスタキオン,1998101516
2018106455,メイショウサムソン,2003102205,ブルーボックスボウ,1998103264,サンデーサイレンス Sunday Silence(米),000a00033a
2018106458,ミッキーアイル,2011103916,メイショウボナール,2006101902,ホワイトマズル White Muzzle(英),1990109700
2018106466,スピルバーグ,2009105961,アッシュベリー,2009102615,Any Given Saturday,000a0113a0
2018106473,ダノンシャーク,2008105554,ニチドウルチル,2007103476,ファルブラヴ Falbrav(愛),1998190004
2018106474,リオンディーズ,2013105915,フロレンティナ,2009106503,クロフネ,1998110135
2018106492,マジェスティックウォリアー Majestic Warrior(米),000a011e9c,ピエナサクラ,2010105126,アグネスタキオン,1998101516
2018106504,ハーツクライ,2001103038,キャッチザカクテル Catch the Cocktail(亜),000a013907,Catcher In The Rye,000a01372d
2018106506,ディープインパクト,2002100816,クライシスオブスピリット Crisis of Spirit(米),000a012f23,Vindication,000a010544
2018106511,ディープインパクト,2002100816,シャンロッサ Chanrossa(愛),000a01251d,Galileo (愛),000a00232b
2018106513,エピファネイア,2010104155,シージョー,2005106471,フジキセキ,1992109618
2018106529,モーリス,2011100655,ニコールバローズ,2009104381,ゼンノロブロイ,2000101517
2018106532,キズナ,2010105827,バスラットアマル,2010100657,New Approach,000a011656
2018106545,リオンディーズ,2013105915,メイショウオウヒ,2008101769,マンハッタンカフェ,1998101554
2018106552,ダイワメジャー,2001103114,メイショウスズラン,2007101659,キングカメハメハ,2001103460
2018106559,ディープインパクト,2002100816,ライトニングパール Lightening Pearl(愛),000a012fa2,Marju (愛),000a001fb6
2018106560,Distorted Humor (米),000a0022ea,ラヴアンドフェイス Love and Faith(米),000a013e1c,Corinthian (米),000a01173f
2018106561,ドゥラメンテ,2012104511,ラッシュライフ,2003102762,サクラバクシンオー,1989108341
2018106569,ホッコータルマエ,2009100921,エナジーハート,2007101822,サクラバクシンオー,1989108341
2018106571,ホッコータルマエ,2009100921,シニスタークイーン,2009100820,シニスターミニスター Sinister Minister(米),000a011099
2018106573,マジェスティックウォリアー Majestic Warrior(米),000a011e9c,スマッシュ,2010104569,キングカメハメハ,2001103460
2018106581,パイロ Pyro(米),000a01176a,ボストンサクラ,2009100807,ダイワメジャー,2001103114
2018106588,ドゥラメンテ,2012104511,クレバークリス,2006101820,クロフネ,1998110135
2018106597,プリサイスエンド Precise End(米),000a00fe9b,オーミチェリッシュ,2004103702,キャプテンスティーヴ Captain Steve(米),000a000d9d
2018106602,ジョーカプチーノ,2006100529,デスティニーラブ,2011103244,アグネスデジタル,1997110025
2018106606,トゥザグローリー,2007103265,ブリッサ,2009104935,ブラックホーク,1994109361
2018106610,モンテロッソ Monterosso(英),000a011b05,ミュージカルパレス,2005102409,アグネスタキオン,1998101516
2018106612,ジョーカプチーノ,2006100529,リーベストラウム,2005100990,ゼンノエルシド,1997110179
2018106613,ディスクリートキャット Discreet Cat(米),000a0113a1,ローブドヴルール,2006105366,サウスヴィグラス,1996110138
2018106663,ロードカナロア,2008103552,エアマスカット,2010103698,ジャングルポケット,1998101786
2018106693,マクフィ Makfi(英),000a011c77,オクシペタルム,2008102782,シンボリクリスエス,1999110099
2018106701,ブラックタイド,2001103312,ベリーフィールズ,2008101162,オペラハウス Opera House(英),000a000d77
2018106715,メイショウサムソン,2003102205,ナムラカメーリア,2008106123,ネオユニヴァース,2000101426
2018106739,トーホウジャッカル,2011100482,リトルラブソング,2003103424,マイネルラヴ,1995108558
2018106795,キズナ,2010105827,アップワードスパイラル Upward Spiral(英),000a012509,Teofilo,000a01139e
2018106815,ディープインパクト,2002100816,リズムオブライト Rhythm of Light(英),000a012507,Beat Hollow,000a00fe45
2018106834,ジャスタウェイ,2009106461,ハロースカーレット,2006106350,シンボリクリスエス,1999110099
2018106837,モーリス,2011100655,リーグルメアリー,000a01175f,Afternoon Deelites,000a0021a7
2018106865,ミッキーアイル,2011103916,ハートマイハート,2009104572,キングカメハメハ,2001103460
2018109026,スピルバーグ,2009105961,スプリングシーズンII Spring Season(英),000a011dd2,Dansili,000a010a5f
2018109046,ディープブリランテ,2009105084,タークオイズローズ,2012109037,フレンチデピュティ French Deputy(米),000a00013a
2018109080,キズナ,2010105827,ローレルアンジュ,1999109402,パラダイスクリーク Paradise Creek(米),1989109110
2018109100,バゴ Bago(仏),2001190004,ターフデライト,2009105991,アグネスタキオン,1998101516
2018110001,Shalaa,000a0142a5,ジュマイエル Jemayel(愛),000a01434f,Lope de Vega,000a012919
2018110015,Lemon Drop Kid,000a0022d0,Unreachable,000a01a5f0,Giant's Causeway (米),000a0022e1
2018110017,Pioneerof the Nile,000a0122f5,ジョイフルビクトリー Joyful Victory(加),000a01440d,Tapit (米),000a011248
2018110035,Dark Angel,000a0122b4,Fashionable,000a01490d,Nashwan,000a001ce7
2018110037,Invincible Spirit (愛),000a01056d,Jasmine Blue,000a014911,Galileo (愛),000a00232b
2018110043,Havana Gold,000a0148fc,Muscovado,000a01491b,Mr. Greeley,000a00213e
2018110064,Union Rags,000a012d4c,Acquant,000a014a3f,Giant's Causeway (米),000a0022e1
2018110070,Carpe Diem,000a014112,Santa Vindi,000a014a48,Vindication,000a010544
2018110086,Tapit (米),000a011248,Unrivaled Belle (米),000a013658,Unbridled's Song (米),000a002071
2018110112,ダノンバラード,2008103548,Epica,000a01533c,Excellent Art,000a012379
2018110117,ウィルテイクチャージ,000a01372f,Dreamy Blues,000a014dc7,Curlin (米),000a011734
2018110119,I Am Invincible,000a0144f0,Meliora,000a0169e9,Ad Valorem,000a0169e2
2018110126,Khozan,000a017939,Gracious Lady,000a017951,Put It Back,000a01074e
2018110131,Tapit (米),000a011248,La Cloche,000a01793e,Ghostzapper,000a010525
2018110132,Tapit (米),000a011248,Sindy With an S,000a017941,Broken Vow,000a0101a0
2018110134,Dialed In,000a0139c7,Into Reality,000a017960,Untuttable,000a01793a
2018110137,Point of Entry,000a01293c,Nokaze,000a013987,エンパイアメーカー Empire Maker(米),000a010542
2018110149,スニッツェル Snitzel(豪),000a010eaa,River Serenade,000a018f1c,Hurricane Sky,000a0112cd
2018190001,Toronado (愛),000a014fff,Noetic,000a01fb58,Cape Cross,000a0022ae
2018190002,Acclamation,000a0122b0,Folk Melody,000a01be97,Street Cry (愛),000a0103ba
2018190003,Deep Field,000a01b9d6,Raheights,000a01fb6c,Rahy,000a001c5e
2018190004,Deep Field,000a01b9d6,Little Favours,000a01fde3,Falvelon (豪),000a0112da
2018190005,Mastercraftsman,000a01249a,Zeva,000a024893,Zamindar,000a011b6e
2018190006,Sweynesse,000a01d4af,Madonna Mia,000a01d4ac,Red Clubs (愛),000a015239
2019100011,エピファネイア,2010104155,ネオイリュージョン,2006103384,ネオユニヴァース,2000101426
2019100038,シルバーステート,2013105903,バオバブ,2013100534,クロフネ,1998110135
2019100051,ドレフォン Drefong(米),000a013b82,アラフネ,2009104441,クロフネ,1998110135
2019100055,ヘニーヒューズ Henny Hughes(米),000a011155,スプリングシティ Spring City(仏),000a010e55,Seeking the Gold,000a001bea
2019100069,アジアエクスプレス,2011110091,アーベントロート,2009105917,フジキセキ,1992109618
2019100072,メイショウボーラー,2001100650,ケージーナデシコ,2010105333,クロフネ,1998110135
2019100081,ヘニーヒューズ Henny Hughes(米),000a011155,オーサムクイーン,2014100088,クロフネ,1998110135
2019100083,シニスターミニスター Sinister Minister(米),000a011099,ケージーレインボー,2002101728,ダンスインザダーク,1993109188
2019100094,トビーズコーナー Toby's Corner(米),000a011fed,タイセイゴディス,2010104198,ステイゴールド,1994108729
2019100097,グランプリボス,2008103388,マレンカヤ,2008104283,ファンタスティックライト Fantastic Light(米),1996190005
2019100108,エスケンデレヤ,000a012cc0,カーナヴァル,2006104728,ダンスインザダーク,1993109188
2019100109,ディープインパクト,2002100816,シャッセロール,2010105366,クロフネ,1998110135
2019100110,シニスターミニスター Sinister Minister(米),000a011099,ジュンユーミン,2013105643,キングカメハメハ,2001103460
2019100119,トビーズコーナー Toby's Corner(米),000a011fed,ゴールドオアシス,2003105839,アフリート Afleet(加),000a000013
2019100126,エピファネイア,2010104155,アモーレエテルノ,2012104767,ゼンノロブロイ,2000101517
2019100132,カレンブラックヒル,2009106230,ヒシシャトル,2005104880,ボストンハーバー Boston Harbor(米),000a00007c
2019100135,ヘニーヒューズ Henny Hughes(米),000a011155,プラセンティア,2006103189,トワイニング Twining(米),000a000006
2019100153,ドレフォン Drefong(米),000a013b82,カフジビーナス,2013101381,ディープインパクト,2002100816
2019100167,ルーラーシップ,2007103143,ファインスカイ,2010105423,アグネスタキオン,1998101516
2019100168,イスラボニータ,2011103565,ヘイローフジ,2003100206,キングヘイロー,1995104427
2019100170,ミッキーアイル,2011103916,ワンズガーホッド,2006104306,マイネルラヴ,1995108558
2019100177,ホッコータルマエ,2009100921,コウエイテンプウ,2006100647,デヒア Dehere(米),000a0000df
2019100182,マジェスティックウォリアー Majestic Warrior(米),000a011e9c,タマモリド,2011102557,ワイルドラッシュ Wild Rush(米),000a0003a1
2019100195,ドゥラメンテ,2012104511,ウインアキレア,2012100229,コンデュイット Conduit(愛),2005190006
2019100197,ダノンシャンティ,2007105709,ウインティアラ,2012100236,ハービンジャー Harbinger(英),000a011996
2019100205,ゴールドシップ,2009102739,コスモアクセス,2009105141,ロージズインメイ Roses in May(米),000a010a10
2019100210,モーリス,2011100655,コスモネモシン,2007101171,ゼンノロブロイ,2000101517
2019100212,ゴールドシップ,2009102739,コスモマイルール,2011105730,ルールオブロー Rule of Law(米),000a010d7d
2019100213,アイルハヴアナザー I'll Have Another(米),000a011ed3,コスモマーベラス,2002101336,フジキセキ,1992109618
2019100214,ビッグアーサー,2011103328,コスモメリー,2011101467,アドマイヤジャパン,2002102324
2019100215,ディープインパクト,2002100816,サマーエタニティ,2005103207,アドマイヤコジーン,1996106512
2019100221,ルーラーシップ,2007103143,プリティプリンセス,2001103100,サンデーサイレンス Sunday Silence(米),000a00033a
2019100234,エスポワールシチー,2005102837,ヘイブンズギフト,2010103658,クロフネ,1998110135
2019100242,ヘニーヒューズ Henny Hughes(米),000a011155,エイシンピカデリー,2013110115,ハードスパン Hard Spun(米),000a0116a1
2019100249,ハービンジャー Harbinger(英),000a011996,ヤマノローラ,2006104415,スペシャルウィーク,1995103211
2019100251,ワールドエース,2009106353,ルナツー,2012101661,エンパイアメーカー Empire Maker(米),000a010542
2019100252,バトルプラン Battle Plan(米),000a0118e8,サリール,2006101524,スペシャルウィーク,1995103211
2019100275,アイルハヴアナザー I'll Have Another(米),000a011ed3,マイネチャーム,2010105485,アグネスタキオン,1998101516
2019100284,ザファクター,000a0130d0,アプレレクール,2008103224,ゼンノロブロイ,2000101517
2019100286,ヘニーヒューズ Henny Hughes(米),000a011155,エルフィン,2000104846,ダンシングブレーヴ Dancing Brave(米),000a0000cc
2019100288,エスポワールシチー,2005102837,クィーンオブシバ,2011104796,ファスリエフ Fasliyev(米),000a00fc4c
2019100295,キタサンブラック,2012102013,マリブウィン Malibu Win(米),000a012046,Malibu Moon,000a010c8e
2019100297,ヘニーヒューズ Henny Hughes(米),000a011155,レディーソルジャー,2009104741,マヤノトップガン,1992102988
2019100318,ディープインパクト,2002100816,ケイアイガーベラ,2006104463,Smarty Jones (米),000a01053e
2019100321,エスポワールシチー,2005102837,パイクーニャン,2004100420,フレンチデピュティ French Deputy(米),000a00013a
2019100323,マジェスティックウォリアー Majestic Warrior(米),000a011e9c,ベターナウ Better Now(米),000a011e0c,サンダーガルチ Thunder Gulch(米),000a00035c
2019100324,ヘニーハウンド,2008110097,ママキジャ,2008104580,ストラヴィンスキー,000a00fa41
2019100326,キズナ,2010105827,ビバエルフ,2006106523,コロナドズクエスト Coronado's Quest(米),000a0000b5
2019100354,ビッグアーサー,2011103328,キャサリンアイドル,2005102764,バブルガムフェロー,1993109219
2019100360,ダンカーク Dunkirk(米),000a012185,ミスアシング,2011103801,キングカメハメハ,2001103460
2019100390,スマートファルコン,2005100097,ノーブルガイア,2009102750,マリエンバード Marienbard(愛),000a00fa36
2019100410,トーセンラー,2008102985,シルクヴァルキリー,2003100566,マーベラスサンデー,1992103687
2019100415,アジアエクスプレス,2011110091,プリティタヤス,2003100250,マーベラスサンデー,1992103687
2019100425,アメリカンペイトリオット,000a013bba,ニシノコハク,2009103388,ゴールドアリュール,1999106689
2019100438,サトノアラジン,2011104063,グラスケリー,2011103839,ジャングルポケット,1998101786
2019100450,バトルプラン Battle Plan(米),000a0118e8,ミントシャイン,2002103789,サンデーサイレンス Sunday Silence(米),000a00033a
